job,lower,upper,delta,tot_l,tot_u,time,in_bounds,mean_cp,na_lower,mean_lower,med_lower,na_upper,mean_upper,med_upper,min_len,mean_len,med_len,max_len,global_mean_cp,global_na_lower,global_mean_lower,global_median_lower,global_na_upper,global_mean_upper,global_median_upper,global_min_len,global_mean_len,global_median_len,global_max_len
105,0.1311111,0.6823638,0.5512526999999999,0,0,170.099,1,1,0,0.261865258,0.2779124,0,0.74559677,0.7861743,0.40881022,0.483731512,0.48534985,0.5753132,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
105,0.3670402,0.861055,0.49401480000000003,0,0,156.635,1,1,0,0.261865258,0.2779124,0,0.74559677,0.7861743,0.40881022,0.483731512,0.48534985,0.5753132,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
105,0.09148148,0.5002917,0.40881022,0,0,162.73,1,1,0,0.261865258,0.2779124,0,0.74559677,0.7861743,0.40881022,0.483731512,0.48534985,0.5753132,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
105,0.1762645,0.6080463,0.43178180000000005,0,0,179.213,1,1,0,0.261865258,0.2779124,0,0.74559677,0.7861743,0.40881022,0.483731512,0.48534985,0.5753132,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
105,0.2840147,0.805237,0.5212223,0,0,189.242,1,1,0,0.261865258,0.2779124,0,0.74559677,0.7861743,0.40881022,0.483731512,0.48534985,0.5753132,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
105,0.2423434,0.8176566,0.5753132,0,0,172.488,1,1,0,0.261865258,0.2779124,0,0.74559677,0.7861743,0.40881022,0.483731512,0.48534985,0.5753132,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
105,0.2968753,0.7822156,0.4853403,0,0,200.88,1,1,0,0.261865258,0.2779124,0,0.74559677,0.7861743,0.40881022,0.483731512,0.48534985,0.5753132,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.3295514,0.8190881,0.4895367,0,0,184.055,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.3263176,0.7753996,0.449082,0,0,211.059,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.2997561,0.7892122,0.4894561,0,0,197.672,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.1138889,0.5459723,0.43208339999999995,0,0,167.563,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.203691,0.6629757,0.45928469999999993,0,0,195.784,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.1257143,0.5611219,0.43540759999999995,0,0,162.163,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.26771,0.8051471,0.5374371,0,0,185.599,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.3914308,0.9030159,0.5115851,0,0,150.037,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.247323,0.6760103,0.4286873,0,0,213.768,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
106,0.2364327,0.7761558,0.5397231,0,0,195.781,1,1,0,0.25418158,0.2575165,0,0.73140989,0.7757776999999999,0.4286873,0.47722831,0.47437039999999997,0.5397231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.2128417,0.6633884,0.45054669999999997,0,0,208.551,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.247465,0.6758683,0.4284033,0,0,221.178,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.1668778,0.5736778,0.40680000000000005,0,0,195.136,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.1940403,0.7348486,0.5408082999999999,0,0,190.712,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.1338636,0.5894697,0.4556061,0,0,168.538,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.3189353,0.8296361,0.5107008,0,0,178.01,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.2623401,0.7951599,0.5328198,0,0,196.039,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.118125,0.6617388,0.5436137999999999,0,0,172.715,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.3014039,0.8024322,0.5010283,0,0,196.235,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
107,0.1631496,0.6665102,0.5033606,0,0,176.793,1,1,0,0.21190423,0.20344099999999998,0,0.699273,0.6711892500000001,0.40680000000000005,0.48736877,0.50219445,0.5436137999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.07,0.6348273,0.5648272999999999,0,0,131.715,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.09691729,0.5765615,0.47964420999999996,0,0,154.536,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.2824329,0.7160159,0.43358300000000005,0,0,203.466,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.3029377,0.7758277,0.47289000000000003,0,0,210.203,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.2114149,0.717474,0.5060591,0,0,196.913,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.3810722,0.8035955,0.4225233,0,0,186.922,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.1444671,0.627984,0.4835169,0,0,172.252,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.4545298,0.8809524,0.4264226,0,0,156.933,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.1685444,0.6942334,0.525689,0,0,168.926,1,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
108,0.5943877,0.9828125,0.3884248,0,0,112.487,0,0.9,0,0.270670399,0.24692389999999997,0,0.74102842,0.71674495,0.3884248,0.470358021,0.476267105,0.5648272999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.1579155,0.6246771,0.4667616,0,0,178.69,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.3371966,0.7869925,0.44979589999999997,0,0,196.406,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.263506,0.8428571,0.5793511,0,0,168.252,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.1529633,0.6387033,0.48573999999999995,0,0,172.535,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.1571429,0.6667354,0.5095925,0,0,175.887,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.2964298,0.8245226,0.5280928,0,0,176.069,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.28581259999999997,0.8163613,0.5305487,0,0,180.084,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.3447122,0.8209372,0.476225,0,0,180.473,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.2626636,0.7310566,0.46839299999999995,0,0,198.776,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
109,0.2835781,0.724279,0.4407009,0,0,199.05,1,1,0,0.25419206,0.27354205,0,0.74771221,0.7590245499999999,0.4407009,0.49352015,0.4809825,0.5793511,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.09350427,0.602238,0.5087337300000001,0,0,149.332,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.2471364,0.6850858,0.43794939999999993,0,0,211.994,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.2912847,0.7609375,0.46965280000000004,0,0,198.901,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.2634511,0.7859933,0.5225422,0,0,189.026,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.1552012,0.6036877,0.4484865,0,0,177.641,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.194985,0.690694,0.49570900000000007,0,0,196.779,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.2082757,0.6992753,0.49099960000000004,0,0,189.036,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.3898935,0.8200411,0.43014759999999996,0,0,191.037,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.2098253,0.6888492,0.47902390000000006,0,0,201.821,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
110,0.3165046,0.8209954,0.5044908,0,0,178.846,1,1,0,0.237006177,0.22848085,0,0.7157797300000001,0.6949846500000001,0.43014759999999996,0.478773553,0.4850117500000001,0.5225422,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.2405852,0.8127482,0.572163,0,0,202.922,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.378377,0.8345775,0.45620049999999995,0,0,210.513,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.2604627,0.7383468,0.4778841,0,0,225.772,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.3004209,0.775583,0.47516210000000003,0,0,238.297,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.2292728,0.7208859,0.49161309999999997,0,0,217.145,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.3913363,0.8555685,0.46423219999999993,0,0,193.078,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.3786733,0.848787,0.47011369999999997,0,0,185.352,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.3121513,0.7264446,0.4142933,0,0,221.659,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.1858665,0.7600158,0.5741493,0,0,197.196,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
111,0.3204472,0.773133,0.45268579999999997,0,0,236.043,1,1,0,0.29975932,0.3062861,0,0.7846090299999999,0.774358,0.4142933,0.48484971,0.4726379,0.5741493,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.2156742,0.6367819,0.4211077,0,0,214.767,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.1575805,0.6127392,0.4551587,0,0,171.044,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.3493107,0.8601732,0.5108625,0,0,174.559,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.3596252,0.8095414,0.4499162,0,0,188.868,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.1761271,0.6505614,0.4744343,0,0,192.412,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.3236144,0.7415708,0.41795639999999995,0,0,212.079,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.1696842,0.6803158,0.5106316,0,0,178.217,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.458753,0.8861905,0.42743749999999997,0,0,159.363,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.2336948,0.8077338,0.574039,0,0,177.456,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
112,0.1717543,0.6792661,0.5075118,0,0,180.748,1,1,0,0.26158184,0.2246845,0,0.73648741,0.7109433000000001,0.41795639999999995,0.47490557,0.4647965,0.574039,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.1598862,0.6142804,0.45439419999999997,0,0,176.077,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.2175875,0.7605943,0.5430067999999999,0,0,189.919,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.1384468,0.6139341,0.47548730000000006,0,0,161.583,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.2512084,0.679061,0.4278526,0,0,213.205,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.2654233,0.7533267,0.48790340000000004,0,0,204.636,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.3340589,0.7991921,0.46513319999999997,0,0,203.288,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.2044896,0.7413305,0.5368409000000001,0,0,189.254,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.3643657,0.8237824,0.4594167,0,0,192.423,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.4020432,0.7958078,0.39376459999999996,0,0,208.239,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
113,0.1294341,0.5787292,0.44929510000000006,0,0,157.048,1,1,0,0.24669437,0.23439795,0,0.71600385,0.7473286,0.39376459999999996,0.46930948,0.46227494999999996,0.5430067999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
114,0.3692173,0.8361749,0.46695760000000003,0,0,184.91,1,1,0,0.24947529300000001,0.2579153,0,0.7339990200000001,0.74937655,0.42024490000000003,0.484523727,0.48360288500000004,0.554606,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
114,0.1202381,0.540483,0.42024490000000003,0,0,166.845,1,1,0,0.24947529300000001,0.2579153,0,0.7339990200000001,0.74937655,0.42024490000000003,0.484523727,0.48360288500000004,0.554606,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
